tree,sentence,sentence_translated,t1,t2,section,positive,neutral,negative
(S (VN (CLS Ils) (V perdent)) (PP (P de) (NP (DET le) (NC temps))) (PP (P pour) (NP (DET une) (NC poupée) (PP (P de) (NP (NC chiffons)))))),ls perdent de le temps pour une poupée de chiffons,They waste time for a rag doll,644.86,646.9905889622829,6.0,0.016631856560707092,0.13942359387874603,0.8439445495605469
(S (COORD (CC et) (Sint (VN (CLS elle) (V devient)) (AP (ADV très) (ADJ importante)) (S (MWC (C et) (ADV si)) (VN (CLS on) (CLO la) (CLO leur) (V enlève)) (NP (VPpart (VN (CLS ils) (VPR pleurent)))))))),et int elle devient très importante  et si on la leur enlève part ils pleurent,and int it becomes very important  and if we take it away from them they cry,647.3762972639936,651.75,6.0,0.11151318997144699,0.4768586754798889,0.4116281270980835
(S (VN (CLS Ils) (V ont) (PP (P de) (NP (DET la) (NC chance))) (VPP dit)) (NP (DET l') (NC aiguilleur))),ls ont de la chance dit l aiguilleur,"They're lucky, says the switchman",652.83,654.94,6.0,0.7153749465942383,0.2386745661497116,0.0459505170583725
(S (NP (NPP bonjour)) (VN (V dit)) (NP (DET le) (ADJ petit) (NC prince))),bonjour dit le petit prince,hello says the little prince,3.59,5.23,7.0,0.29667744040489197,0.6794735789299011,0.02384902536869049
(S (NP (NPP bonjour)) (VN (V dit)) (NP (DET le) (NC marchand))),bonjour dit le marchand,hello said the merchant,6.32,7.63,7.0,0.12399744242429733,0.7135844826698303,0.16241809725761414
(S (VN (CLS c') (V était)) (NP (DET un) (NC marchand) (PP (P de) (NP (NC pilules) (AP (ADJ perfectionnées)) (Srel (NP (PROREL qui)) (VN (V apaisent)) (NP (DET la) (NC soif))))))),c était un marchand de pilules perfectionnées rel qui apaisent la soif,he was a seller of advanced thirst-quenching pills,8.64,12.59,7.0,0.06886012107133865,0.661761999130249,0.2693778872489929
(S (VN (CLS on) (CLO en) (V avale)) (NP (PRO une) (Srel (PP (P par) (NP (NC semaine)) (COORD (CC et) (NP (DET l')))) (VN (CLS on) (ADV n') (V éprouve)) (NP (ADV plus) (DET le) (NC besoin) (PP (P de) (NP (NC boire))))))),on en avale une rel par semaine et l on n éprouve plus le besoin de boire,we swallow a real one per week and we no longer feel the need to drink,13.38,17.19,7.0,0.14417284727096558,0.7068659067153931,0.14896130561828613
(S (S (ADVWH pourquoi) (VN (V vends) (CLS tu)) (MWADV (PRO ça) (V dit)) (NP (DET le) (ADJ petit) (NC prince)))), pourquoi vends tu ça dit le petit prince, why are you selling it says the little prince,18.43,20.51,7.0,0.015029802918434143,0.386595219373703,0.5983750820159912
(S (VN (CLS c') (V est)) (NP (DET une) (MWN (ADJ grosse) (N économie)) (PP (P de) (NP (NC temps)))) (Sint (VN (V dit)) (NP (DET le) (NC marchand)))),c est une grosse économie de temps int dit le marchand,"It’s a big saving in time, says the merchant.",21.22,23.76,7.0,0.5465781688690186,0.4231051504611969,0.03031664900481701
(S (NP (DET les) (NC experts)) (VN (V ont) (VPP fait)) (NP (DET des) (NC calculs))),les experts ont fait des calculs,experts have made calculations,24.39,25.86,7.0,0.052546411752700806,0.8833884596824646,0.06406515091657639
(S (VN (CLS on) (V épargne)) (NP (MWD (DET cinquante) (DET trois)) (NC minutes) (PP (P par) (NP (NC semaine))))),on épargne cinquante trois minutes par semaine,we save fifty-three minutes per week,26.63,29.09,7.0,0.4086608588695526,0.57203608751297,0.019303105771541595
(S (COORD (CC et) (Sint (NP (PROWH que)) (VN (V fait) (CLS on)) (PP (P de) (NP (DET ces) (NP (MWD (DET cinquante) (DET trois)) (NC minutes))))))),et int que fait on de ces cinquante trois minutes,and what do we do with these fifty three minutes,30.13,32.41,7.0,0.040942855179309845,0.7251892685890198,0.23386788368225098
(S (VN (CLS on) (CLO en) (V fait)) (NP (PRO ce) (Srel (NP (PROREL que)) (VN (MWCL (DET l') (CL on)) (V veut))))),on en fait ce rel que l on veut,we make it what we want,33.44091337846129,34.52,7.0,0.26491135358810425,0.705866813659668,0.02922183647751808
(S (NP (PRO moi)) (VN (CLR se) (V dit)) (NP (DET le) (ADJ petit) (NC prince)) (S (CS si) (VN (CLS j') (V avais)) (NP (MWD (DET cinquante) (DET trois)) (NC minutes)) (VPinf (P à) (VN (VINF dépenser)))) (Sint (VN (CLS je) (V marcherais)) (AP (ADV tout) (ADJ doucement)) (PP (P vers) (NP (DET une) (NC fontaine))))),moi se dit le petit prince  si j avais cinquante trois minutes inf à dépenser int je marcherais tout doucement vers une fontaine,I said to myself the little prince  if I had fifty three minutes to spend int I would walk slowly towards a fountain,36.05,43.31,7.0,0.17232699692249298,0.7972965836524963,0.030376451089978218
(S (VN (CLS nous) (CLO en) (V étions)) (PP (P à) (NP (DET le) (ADJ huitième) (NC jour) (PP (P de) (NP (DET ma) (NC panne))))) (PP (P dans) (NP (DET le) (NC désert))) (COORD (CC et) (VN (CLS j') (V avais) (VPP écouté)) (NP (DET l') (NC histoire) (PP (P de) (NP (DET le) (NC marchand)))) (VPpart (P en) (VN (VPR buvant)) (NP (DET la) (ADJ dernière) (NC goutte) (PP (P de) (NP (DET ma) (NC provision) (PP (P d') (NP (NC eau))))))))),nous en étions à le huitième jour de ma panne dans le désert et j avais écouté l histoire de le marchand part en buvant la dernière goutte de ma provision d eau,we were on the eighth day of my breakdown in the desert and I had listened to the story of the merchant leaving while drinking the last drop of my water supply,46.76,54.66,7.0,0.028319114819169044,0.45667701959609985,0.5150038599967957
(S (NP (NC ah)) (VN (V dis) (CLS je)) (PP (P à) (NP (DET le) (ADJ petit) (NC prince))) (Sint (VN (CLS ils) (V sont) (ADV bien)) (NP (ADJ jolis) (DET tes) (NC souvenirs)))),ah dis je à le petit prince int ils sont bien jolis tes souvenirs,"ah I say to the little prince, your memories are very pretty",55.95,59.57,7.0,0.9713747501373291,0.02416488155722618,0.004460296127945185
(S (COORD (CC mais) (VN (CLS je) (ADV n') (V ai)) (VPinf (MWADV (ADV pas) (ADV encore)) (VN (VINF réparé)) (NP (DET mon) (NC avion))))),mais je n ai inf pas encore réparé mon avion,but I haven't repaired my plane yet,59.94,61.72,7.0,0.01238343771547079,0.23408867418766022,0.7535278797149658
(S (VN (CLS je) (ADV n') (V ai)) (AdP (ADV plus) (ADV rien)) (PP (P à) (NP (NC boire))) (COORD (CC et) (Sint (VN (CLS je) (V serais)) (AP (ADJ heureux) (NP (PRO moi) (ADV aussi))) (S (CS si) (VN (CLS je) (V pouvais)) (VPinf (VN (VINF marcher)) (AP (ADV tout) (ADJ doucement)) (PP (P vers) (NP (DET une) (NC fontaine)))))))),je n ai d plus rien à boire et int je serais heureux moi aussi  si je pouvais inf marcher tout doucement vers une fontaine,I have nothing left to drink and I would be happy too if I could walk slowly towards a fountain,62.08,68.21,7.0,0.3258818984031677,0.4965268671512604,0.1775912046432495
(S (NP (DET mon) (NC ami)) (NP (DET le) (NC renard)) (VN (CLO me) (V dit) (CLS il))),mon ami le renard me dit il,my friend the fox tells me,69.53,71.48,7.0,0.10374937206506729,0.8658684492111206,0.030382191762328148
(S (NP (DET mon) (ADJ petit) (NC bonhomme)) (VN (CLS il) (ADV ne) (CLR s') (V agit)) (ADV plus) (PP (P de) (NP (DET le) (NC renard)))),mon petit bonhomme il ne s agit plus de le renard,my little guy it's no longer about the fox,72.31,75.07,7.0,0.13365048170089722,0.6165052652359009,0.2498442828655243
(S (AdP (MWADV (ADV pourquoi)))),pourquoi,why,76.36,76.36,7.0,0.22982586920261383,0.5402495861053467,0.22992457449436188
(S (S (MWC (C parce) (C qu')) (VN (CLS on) (V va)) (VPinf (VN (VINF mourir)) (PP (P de) (NP (NC soif)))))), parce qu on va inf mourir de soif, because we're going to die of thirst,77.33,78.57,7.0,0.02288779243826866,0.26559823751449585,0.7115139961242676
(S (NP (NPP ll)) (VN (ADV ne) (V comprit)) (ADV pas) (NP (DET mon) (NC raisonnement)) (Sint (VN (CLS il) (CLO me) (V répondit)))),ll ne comprit pas mon raisonnement int il me répondit,He didn't understand my reasoning and he answered me,79.95885272112658,82.43,7.0,0.05167603865265846,0.5815426707267761,0.3667812943458557
(S (VN (CLS c') (V est)) (ADV bien) (VPinf (P d') (VN (VINF avoir) (VPP eu)) (NP (DET un) (NC ami))) (S (MWC (ADV même) (C si)) (VN (MWCL (DET l') (CL on)) (V va)) (VPinf (VN (VINF mourir))))),c est bien inf d avoir eu un ami  même si l on va inf mourir,it's good to have had a  friend even if we're going to die,83.26,86.02,7.0,0.8121159672737122,0.14418698847293854,0.0436970554292202
(S (NP (PRO moi)) (VN (CLS je) (V suis)) (AP (ADV bien) (ADJ content)) (VPinf (P d') (VN (VINF avoir) (VPP eu)) (NP (DET un) (NC ami) (AP (ADJ renard))))),moi je suis bien content inf d avoir eu un ami renard,I'm very happy to have had a fox friend,86.92,89.54,7.0,0.9845591187477112,0.012454445473849773,0.0029864399693906307
(S (VN (CLS il) (ADV ne) (V mesure)) (ADV pas) (Sint (NP (DET le) (NC danger)) (VN (CLO me) (V dis) (CLS je)))),il ne mesure pas int le danger me dis je,"he doesn't measure the danger, I tell myself",90.88,92.84,7.0,0.029508279636502266,0.499329149723053,0.4711626172065735
(S (VN (CLS il) (ADV n') (V a) (ADV jamais)) (COORD (CC ni) (NP (NC faim))) (COORD (CC ni) (NP (NC soif)))),il n a jamais ni faim ni soif,he never feels hungry or thirsty,93.48,95.34,7.0,0.14297190308570862,0.6714566349983215,0.18557149171829224
(S (NP (MWADV (DET un) (ADV peu)) (PP (P de) (NP (NC soleil)))) (VN (CLO lui) (V suffit))),un peu de soleil lui suffit,a little sun is enough for him,96.08,97.43,7.0,0.5262883305549622,0.4485883414745331,0.02512328512966633
(S (COORD (CC mais) (VN (CLS il) (CLO me) (V regarda)) (AP (CC et) (ADJ répondit) (PP (P à) (NP (DET ma) (NC pensée)))))),mais il me regarda et répondit à ma pensée,but he looked at me and answered my thought,98.67,100.99,7.0,0.26294147968292236,0.7140340209007263,0.02302444353699684
(S (VN (CLS j') (V ai)) (NP (NC soif) (ADV aussi))),j ai soif aussi,I'm thirsty too,101.92,102.74,7.0,0.17038357257843018,0.5151023864746094,0.31451407074928284
(S (VN (V cherchons)) (NP (DET un) (NC puits))),cherchons un puits,let's look for a well,103.52,103.96,7.0,0.11348044127225876,0.8359838724136353,0.05053563788533211
(S (VN (CLS j') (V eus)) (NP (DET un) (NC geste) (PP (P de) (NP (NC lassitude))))),j eus un geste de lassitude,I made a gesture of weariness,104.94,106.56,7.0,0.04584110528230667,0.5268831849098206,0.4272756576538086
(S (VN (CLS il) (V est)) (AP (ADJ absurde) (VPinf (P de) (VN (VINF chercher)) (NP (DET un) (NC puits) (PP (P à) (NP (DET le) (NC hasard)))) (PP (P dans) (NP (DET l') (NC immensité) (PP (P de) (NP (DET le) (NC désert))))))) (Sint (VN (ADV cependant) (CLO nous) (CLO nous) (V mîmes)) (PP (P en) (NP (NC marche))))),il est absurde inf de chercher un puits à le hasard dans l immensité de le désert int cependant nous nous mîmes en marche,"It is absurd to look for a well at random in the immensity of the desert, however we set out on our journey",107.2560918910391,114.41,7.0,0.04757341742515564,0.5900166034698486,0.36240991950035095
(S (S (CS quand) (VN (CLS nous) (V eûmes)) (NP (NC marché) (PP (P des) (NP (NC heures))))) (MWADV (P en) (N silence)) (NP (DET la) (NC nuit)) (VN (V tomba)) (COORD (CC et) (Sint (NP (DET les) (NC étoiles)) (VN (V commencèrent)) (VPinf (P de) (VN (CLR s') (VINF éclairer)))))), quand nous eûmes marché des heures en silence la nuit tomba et int les étoiles commencèrent inf de s éclairer, when we had walked for hours in silence the night fell and the stars began to light up,115.69,122.56,7.0,0.2515915334224701,0.7115876078605652,0.03682085871696472
(S (VN (CLS je) (CLO les) (V apercevais)) (PP (P comme) (PP (P en) (NP (NC rêve)))) (VPpart (VN (VPR ayant)) (MWADV (DET un) (ADV peu)) (PP (P de) (NP (NC fièvre))) (PP (MWP (P à) (N cause) (P de)) (NP (DET ma) (NC soif))))),je les apercevais comme en rêve part ayant un peu de fièvre à cause de ma soif,"I saw them as if in a dream, having a little fever because of my thirst",123.47,128.2,7.0,0.05093851312994957,0.5890659093856812,0.359995573759079
(S (NP (DET les) (NC mots) (PP (P de) (NP (DET le) (ADJ petit) (NC prince)))) (VN (V dansaient)) (PP (P dans) (NP (DET ma) (NC mémoire)))),les mots de le petit prince dansaient dans ma mémoire,the words of the little prince danced in my memory,129.45,131.92,7.0,0.5162332653999329,0.46499794721603394,0.018768804147839546
(S (VN (CLS tu) (V as)) (ADV donc) (NP (NC soif) (Srel (NP (PRO toi) (ADV aussi)) (VN (CLO lui) (V demandai) (CLS je))))),tu as donc soif rel toi aussi lui demandai je,"So you are really thirsty too, I asked him",133.09,135.55,7.0,0.06609367579221725,0.5740906000137329,0.3598158061504364
(S (COORD (CC mais) (VN (CLS il) (ADV ne) (V répondit) (ADV pas)) (PP (P à) (NP (DET ma) (NC question))))),mais il ne répondit pas à ma question,but he didn't answer my question,136.57,138.03,7.0,0.013157524168491364,0.3683030903339386,0.6185393929481506
(S (VN (CLS il) (CLO me) (V dit)) (ADV simplement) (Srel (NP (DET l') (NC eau)) (VN (V peut)) (ADV aussi) (VPinf (VN (VINF être)) (AP (ADJ bonne)) (PP (P pour) (NP (DET le) (NC coeur)))))),il me dit simplement rel l eau peut aussi inf être bonne pour le coeur,he simply tells me that water can also be good for the heart,138.87,142.91,7.0,0.8417906761169434,0.15160413086414337,0.006605230271816254
(S (VN (CLS je) (ADV ne) (V compris)) (ADV pas) (NP (DET sa) (NC réponse)) (COORD (CC mais) (VN (CLS je) (CLO me) (V tus)))),je ne compris pas sa réponse mais je me tus,I didn't understand his response but I kept quiet,144.31,146.41,7.0,0.02266126312315464,0.49815893173217773,0.4791797399520874
(S (VN (CLS je) (V savais)) (ADV bien) (S (CS qu') (VN (CLS il) (ADV ne) (V fallait)) (ADV pas) (VPinf (VN (CLO l') (VINF interroger))))),je savais bien  qu il ne fallait pas inf l interroger,I knew well that it was not necessary to interrogate him,147.02,148.97,7.0,0.03022570163011551,0.5025525093078613,0.46722179651260376
(S (VN (CLS il) (V était) (VPP fatigué))),il était fatigué,he was tired,150.33,151.24,7.0,0.08931984752416611,0.6993722915649414,0.21130786836147308
(S (VN (CLS il) (CLR s') (V assit))),il s assit,he sat,151.8,152.33,7.0,0.17279735207557678,0.7835954427719116,0.04360717907547951
(S (VN (CLS je) (CLR m') (VPP assis)) (PP (MWP (P auprès) (P de)) (NP (PRO lui)) (COORD (CC et) (PP (P après) (NP (DET un) (NC silence))))) (VN (CLS il) (V dit)) (ADV encore))),je m assis auprès de lui et après un silence il dit encore,I sat next to him and after a silence he said again,153.12,157.89,7.0,0.08786137402057648,0.8987817764282227,0.013356911018490791
(S (NP (DET les) (NC étoiles)) (VN (V sont)) (AP (ADJ belles)) (PP (MWP (P à) (N cause) (P d')) (NP (DET une) (NC fleur) (S (CS que) (VN (MWCL (DET l') (CL on)) (ADV ne) (V voit)) (ADV pas))))),les étoiles sont belles à cause d une fleur  que l on ne voit pas,the stars are beautiful because of a  flower that we cannot see,159.03,162.22,7.0,0.8858250975608826,0.09762851893901825,0.016546349972486496
(S (VN (CLS je) (V répondis)) (AdP (MWADV (ADV bien) (ADJ sûr)))),je répondis d bien sûr,I replied of course,163.28,164.77,7.0,0.3223440945148468,0.6623972654342651,0.015258646570146084
(S (COORD (CC et) (VN (CLS je) (V regardai)) (VPinf (P sans) (VN (VINF parler)) (NP (DET les) (NC plis) (PP (P de) (NP (DET le) (NC sable)))) (PP (P sous) (NP (DET la) (NC lune)))))),et je regardai inf sans parler les plis de le sable sous la lune,and I looked down without speaking at the folds of the sand under the moon,165.27,169.07,7.0,0.11379918456077576,0.8009978532791138,0.08520298451185226
(S (NP (DET le) (NC désert)) (VN (V est)) (ADV beau) (Sint (VN (V ajouta) (MWCL (DET t) (CL il))))),le désert est beau int ajouta t il,the desert is beautiful he added,170.28,172.3503466523618,7.0,0.9452939033508301,0.04837120696902275,0.006334888748824596
(S (COORD (CC et) (Sint (VN (CLS c') (V était)) (AP (ADJ vrai))))),et int c était vrai,and int it was true,173.2054023948867,173.78,7.0,0.1161373034119606,0.7494754195213318,0.13438722491264343
(S (VN (CLS j') (V ai) (ADV toujours) (VPP aimé)) (NP (DET le) (NC désert))),j ai toujours aimé le désert,I always loved the desert,174.44,176.28,7.0,0.9358354210853577,0.05239029601216316,0.011774280108511448
(S (VN (CLS on) (CLR s') (V assoit)) (PP (P sur) (NP (DET une) (NC dune) (PP (P de) (NP (NC sable)))))),on s assoit sur une dune de sable,It sits on a sand dune,177.0,178.89,7.0,0.07418151944875717,0.7284075617790222,0.19741088151931763
(S (VN (CLS on) (ADV ne) (V voit)) (NP (PRO rien))),on ne voit rien,we see nothing,179.41,180.09,7.0,0.1298312097787857,0.6383664608001709,0.23180235922336578
(S (VN (CLS on) (ADV n') (V entend)) (NP (PRO rien)) (COORD (CC et) (ADV cependant) (Sint (NP (MWPRO (DET quelque) (N chose))) (VN (V rayonne)) (PP (MWADV (P en) (N silence)))))),on n entend rien et cependant int quelque chose rayonne en silence,we hear nothing and yet something radiates in silence,180.87,185.92,7.0,0.026342716068029404,0.5307071805000305,0.44295012950897217
(S (NP (PRO ce) (Srel (NP (PROREL qui)) (VN (V embellit)) (NP (DET le) (NC désert) (VPpart (VPP dit) (NP (DET le) (ADJ petit) (NC prince)))))) (VN (CLS c') (V est)) (S (CS qu') (VN (CLS il) (V cache)) (NP (DET un) (NC puits)) (NP (DET quelque) (NC part)))),ce rel qui embellit le désert part dit le petit prince c est  qu il cache un puits quelque part,"this reality that beautifies the desert leaves, says the little prince, it’s because he hides a well somewhere",187.33,192.41,7.0,0.40721336007118225,0.538632333278656,0.05415433272719383
(S (VN (CLS je) (V fus) (VPP surpris)) (VPinf (P de) (VN (VINF comprendre)) (ADV soudain) (NP (DET ce) (ADJ mystérieux) (NC rayonnement) (PP (P de) (NP (DET le) (NC sable)))))),je fus surpris inf de comprendre soudain ce mystérieux rayonnement de le sable,I was surprised to suddenly understand this mysterious radiation of the sand,193.61,197.96,7.0,0.05788669362664223,0.5798565745353699,0.3622567057609558
(S (S (CS lorsque) (VN (CLS j') (V étais))) (NP (MWN (ADJ petit) (N garçon))) (VN (CLS j') (V habitais)) (NP (DET une) (NC maison) (AP (ADJ ancienne))) (COORD (CC et) (Sint (NP (DET la) (NC légende)) (VN (V racontait)) (S (CS qu') (NP (DET un) (NC trésor)) (VN (CLO y) (V était) (VPP enfoui)))))), lorsque j étais petit garçon j habitais une maison ancienne et int la légende racontait  qu un trésor y était enfoui, when I was a little boy I lived in an old house and the legend told  that a treasure was buried there,199.12,205.63,7.0,0.13834530115127563,0.785260021686554,0.07639466971158981
